OBJECTID,ORGANIZATI,UNIT,SUBUNIT,SUBUNIT2,FIREID,FIRENAME,FIRENUMBER,FIRECODE,CAUSE,SPECCAUSE,STATCAUSE,SIZECLASS,SIZECLASSN,PROTECTION,FIREPROTTY,FIRETYPE,YEAR_,STARTDATED,CONTRDATED,OUTDATED,GACC,DISPATCH,GACCN,STATE,STATE_FIPS,FIPS,DLATITUDE,DLONGITUDE,TOTALACRES,TRPGENCAUS,TRPSPECCAU
7484,BLM,AK,AKAFS,,77357,303061FA44,,8835,,0,0,NR,0.00000000000,2,52,5,1983,,,,AKCC,Kenai-Kodiak Area Forestry,101.00000000000,Alaska,02,2.00000000000,60.61610000000,-150.33550000000,0.00000000000,0,0
7485,BLM,AK,AKAFS,,77370,FA 22,,8848,,0,0,NR,0.00000000000,1,51,5,1983,,,,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,62.49930000000,-160.16910000000,0.00000000000,0,0
7486,BLM,AK,AKAFS,,77379,FA 43,,8857,,0,0,NR,0.00000000000,6,56,5,1983,,,,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,66.68310000000,-142.05260000000,0.00000000000,0,0
7487,BLM,AK,AKAFS,,77387,FA 23,,8865,,0,0,NR,0.00000000000,1,51,5,1983,,,,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,64.04930000000,-159.66910000000,0.00000000000,0,0
7488,BLM,AK,AKAFS,,77396,FA 27,,8874,,0,0,NR,0.00000000000,1,51,5,1983,,,,AKCC,Tanana Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.18290000000,-150.20250000000,0.00000000000,0,0
7489,BLM,AK,AKAFS,,77407,FA 29,,8885,,0,0,NR,0.00000000000,1,51,5,1983,,,,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.74970000000,-143.25250000000,0.00000000000,0,0
7490,BLM,AK,AKAFS,,77422,FA 30,,8901,,0,0,NR,0.00000000000,6,56,5,1983,,,,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,66.26630000000,-145.48590000000,0.00000000000,0,0
7491,BLM,AK,AKAFS,,77435,313018FA36,,8914,,0,0,NR,0.00000000000,1,51,5,1983,,,,AKCC,Tok Area Forestry,101.00000000000,Alaska,02,2.00000000000,62.96630000000,-143.28550000000,0.00000000000,0,0
7492,BLM,AK,AKAFS,,77436,FA 26,,8915,,0,0,NR,0.00000000000,6,56,5,1983,,,,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,66.79970000000,-144.55260000000,0.00000000000,0,0
7493,BLM,AK,AKAFS,,77437,FA 37,,8916,,0,0,NR,0.00000000000,1,51,5,1983,,,,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.16590000000,-165.31930000000,0.00000000000,0,0
7494,BLM,AK,AKAFS,,77439,303097FA45,,8918,,0,0,NR,0.00000000000,1,51,5,1983,,,,AKCC,Kenai-Kodiak Area Forestry,101.00000000000,Alaska,02,2.00000000000,60.43280000000,-150.25220000000,0.00000000000,0,0
7495,BLM,AK,AKAFS,,77444,302033FA46,,8923,,0,0,NR,0.00000000000,1,51,5,1983,,,,AKCC,Valez-Copper River Area Forestry,101.00000000000,Alaska,02,2.00000000000,62.61630000000,-144.13550000000,0.00000000000,0,0
7496,BLM,AK,AKAFS,,72930,FA 2,,A004,,0,0,NR,0.00000000000,6,56,5,1984,,,,AKCC,Military Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,64.41620000000,-147.66900000000,0.00000000000,0,0
7497,BLM,AK,AKAFS,,72933,FA 3,,A007,,0,0,NR,0.00000000000,6,56,5,1984,,,,AKCC,Military Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,64.63290000000,-147.83570000000,0.00000000000,0,0
7498,BLM,AK,AKAFS,,72934,FA 4,,A008,,0,0,NR,0.00000000000,6,56,5,1984,,,,AKCC,Military Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,64.16630000000,-146.66900000000,0.00000000000,0,0
7499,BLM,AK,AKAFS,,72937,FA 5,,A011,,0,0,NR,0.00000000000,1,51,5,1984,,,,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,66.44960000000,-147.91930000000,0.00000000000,0,0
7500,BLM,AK,AKAFS,,72946,414001-FA6,,A020,,0,0,NR,0.00000000000,6,56,5,1984,,,,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.74960000000,-148.33590000000,0.00000000000,0,0
7501,BLM,AK,AKAFS,,72951,FA 7,,A025,,0,0,NR,0.00000000000,1,51,5,1984,,,,AKCC,Tanana Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.58280000000,-152.86920000000,0.00000000000,0,0
7502,BLM,AK,AKAFS,,72980,404003 FA8,,A054,,0,0,NR,0.00000000000,6,56,5,1984,,,,AKCC,Southwest District Forestry,101.00000000000,Alaska,02,2.00000000000,61.21600000000,-154.66900000000,0.00000000000,0,0
7503,BLM,AK,AKAFS,,72984,FA 9,,A058,,0,0,NR,0.00000000000,1,51,5,1984,,,,AKCC,Tanana Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.33290000000,-148.41920000000,0.00000000000,0,0
7504,BLM,AK,AKAFS,,73003,FA 10,,A077,,0,0,NR,0.00000000000,1,51,5,1984,,,,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,64.54940000000,-156.71910000000,0.00000000000,0,0
7505,BLM,AK,AKAFS,,73011,FA 11,,A085,,0,0,NR,0.00000000000,6,56,5,1984,,,,AKCC,Southwest District Forestry,101.00000000000,Alaska,02,2.00000000000,63.23270000000,-154.26900000000,0.00000000000,0,0
7506,BLM,AK,AKAFS,,73024,403064FA44,,A098,,0,0,NR,0.00000000000,1,51,5,1984,,,,AKCC,Kenai-Kodiak Area Forestry,101.00000000000,Alaska,02,2.00000000000,60.54940000000,-150.20220000000,0.00000000000,0,0
7507,BLM,AK,AKAFS,,73037,FA 13,,A111,,0,0,NR,0.00000000000,6,56,5,1984,,,,AKCC,Southwest District Forestry,101.00000000000,Alaska,02,2.00000000000,60.86590000000,-160.56900000000,0.00000000000,0,0
7508,BLM,AK,AKAFS,,73042,FA 12,,A116,,0,0,NR,0.00000000000,1,51,5,1984,,,,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,67.93280000000,-157.66960000000,0.00000000000,0,0
7509,BLM,AK,AKAFS,,73051,FA 14,,A125,,0,0,NR,0.00000000000,6,56,5,1984,,,,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,68.14940000000,-159.05290000000,0.00000000000,0,0
7510,BLM,AK,AKAFS,,73080,411039FA15,,A154,,0,0,NR,0.00000000000,1,51,5,1984,,,,AKCC,Tanana Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,66.46620000000,-150.66930000000,0.00000000000,0,0
7511,BLM,AK,AKAFS,,73097,414023FA17,,A171,,0,0,NR,0.00000000000,6,56,5,1984,,,,AKCC,Tanana Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.49960000000,-149.13590000000,0.00000000000,0,0
7512,BLM,AK,AKAFS,,73112,411044FA18,,A186,,0,0,NR,0.00000000000,1,51,5,1984,,,,AKCC,Fairbanks Area Forestry,101.00000000000,Alaska,02,2.00000000000,64.88290000000,-148.70240000000,0.00000000000,0,0
7513,BLM,AK,AKAFS,,73117,402012FA19,,A191,,0,0,NR,0.00000000000,6,56,5,1984,,,,AKCC,Valez-Copper River Area Forestry,101.00000000000,Alaska,02,2.00000000000,62.61630000000,-144.13550000000,0.00000000000,0,0
7514,BLM,AK,AKAFS,,73128,414027FA20,,A202,,0,0,NR,0.00000000000,1,51,5,1984,,,,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.64960000000,-148.16920000000,0.00000000000,0,0
7515,BLM,AK,AKAFS,,73140,FA 28,,A214,,0,0,NR,0.00000000000,6,56,5,1984,,,,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.91610000000,-154.71930000000,0.00000000000,0,0
7516,BLM,AK,AKAFS,,73141,FA 21,,A215,,0,0,NR,0.00000000000,1,51,5,1984,,,,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,67.09940000000,-157.40280000000,0.00000000000,0,0
7517,BLM,AK,AKAFS,,73161,FA 22,,A235,,0,0,NR,0.00000000000,1,51,5,1984,,,,AKCC,Tanana Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.61620000000,-151.30260000000,0.00000000000,0,0
7518,BLM,AK,AKAFS,,73169,FA 27,,A243,,0,0,NR,0.00000000000,1,51,5,1984,,,,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,66.66600000000,-161.16940000000,0.00000000000,0,0
7519,BLM,AK,AKAFS,,73174,414030FA23,,A248,,0,0,NR,0.00000000000,1,51,5,1984,,,,AKCC,Tanana Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,64.49950000000,-151.00240000000,0.00000000000,0,0
7520,BLM,AK,AKAFS,,73176,FA 26,,A250,,0,0,NR,0.00000000000,6,56,5,1984,,,,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,67.18270000000,-159.30280000000,0.00000000000,0,0
7521,BLM,AK,AKAFS,,73180,FA 24,,A254,,0,0,NR,0.00000000000,6,56,5,1984,,,,AKCC,Tanana Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,66.34950000000,-154.63600000000,0.00000000000,0,0
7522,BLM,AK,AKAFS,,73181,FA 25,,A255,,0,0,NR,0.00000000000,6,56,5,1984,,,,AKCC,Tanana Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,66.76620000000,-154.58600000000,0.00000000000,0,0
7523,BLM,AK,AKAFS,,73184,FA 29,,A258,,0,0,NR,0.00000000000,6,56,5,1984,,,,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,67.56600000000,-163.38620000000,0.00000000000,0,0
7524,BLM,AK,AKAFS,,73190,FA 34,,A264,,0,0,NR,0.00000000000,6,56,5,1984,,,,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,66.94940000000,-159.83610000000,0.00000000000,0,0
7525,BLM,AK,AKAFS,,73197,FA 30,,A271,,0,0,NR,0.00000000000,1,51,5,1984,,,,AKCC,Tanana Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.74950000000,-151.91930000000,0.00000000000,0,0
7526,BLM,AK,AKAFS,,73201,FA 31,,A275,,0,0,NR,0.00000000000,1,51,5,1984,,,,AKCC,Tanana Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.84950000000,-151.86930000000,0.00000000000,0,0
7527,BLM,AK,AKAFS,,73214,FA 32,,A288,,0,0,NR,0.00000000000,1,51,5,1984,,,,AKCC,Tanana Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.83280000000,-151.91930000000,0.00000000000,0,0
7528,BLM,AK,AKAFS,,73223,BET NW 20,,A297,,0,0,NR,0.00000000000,6,56,5,1984,,,,AKCC,Southwest District Forestry,101.00000000000,Alaska,02,2.00000000000,61.13260000000,-161.86900000000,0.00000000000,0,0
7529,BLM,AK,AKAFS,,73253,414038FA41,,A327,,0,0,NR,0.00000000000,1,51,5,1984,,,,AKCC,Tanana Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.19950000000,-151.96920000000,0.00000000000,0,0
7530,BLM,AK,AKAFS,,73264,FA 35,,A338,,0,0,NR,0.00000000000,6,56,5,1984,,,,AKCC,Tanana Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,66.51620000000,-152.05270000000,0.00000000000,0,0
7531,BLM,AK,AKAFS,,73273,414059FA36,,A347,,0,0,NR,0.00000000000,6,56,5,1984,,,,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,66.69950000000,-156.03600000000,0.00000000000,0,0
7532,BLM,AK,AKAFS,,73275,FA 37,,A349,,0,0,NR,0.00000000000,1,51,5,1984,,,,AKCC,Tanana Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,64.58280000000,-150.38570000000,0.00000000000,0,0
7533,BLM,AK,AKAFS,,73291,FA 38,,A365,,0,0,NR,0.00000000000,1,51,5,1984,,,,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,66.81610000000,-156.63600000000,0.00000000000,0,0
7534,BLM,AK,AKAFS,,73315,411055FA39,,A389,,0,0,NR,0.00000000000,1,51,5,1984,,,,AKCC,Fairbanks Area Forestry,101.00000000000,Alaska,02,2.00000000000,64.51620000000,-148.38570000000,0.00000000000,0,0
7535,BLM,AK,AKAFS,,73344,FA 40,,A418,,0,0,NR,0.00000000000,1,51,5,1984,,,,AKCC,Tanana Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.26620000000,-150.83580000000,0.00000000000,0,0
7536,BLM,AK,AKAFS,,73357,FA 42,,A431,,0,0,NR,0.00000000000,6,56,5,1984,,,,AKCC,Southwest District Forestry,101.00000000000,Alaska,02,2.00000000000,61.79930000000,-157.50240000000,0.00000000000,0,0
7537,BLM,AK,AKAFS,,73366,FA 43,,A440,,0,0,NR,0.00000000000,1,51,5,1984,,,,AKCC,Tanana Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.69950000000,-153.50260000000,0.00000000000,0,0
7538,BLM,AK,AKAFS,,73368,FA 45,,A442,,0,0,NR,0.00000000000,1,51,5,1984,,,,AKCC,Tanana Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.68290000000,-149.13590000000,0.00000000000,0,0
7539,BLM,AK,AKAFS,,73373,FA 46,,A447,,0,0,NR,0.00000000000,6,56,5,1984,,,,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.08270000000,-157.50250000000,0.00000000000,0,0
7540,BLM,AK,AKAFS,,73384,413011FA47,,A458,,0,0,NR,0.00000000000,6,56,5,1984,,,,AKCC,Tok Area Forestry,101.00000000000,Alaska,02,2.00000000000,63.24970000000,-142.60220000000,0.00000000000,0,0
7541,BLM,AK,AKAFS,,68527,FA 1,,B006,,0,0,NR,0.00000000000,1,51,5,1985,,,,AKCC,Military Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,64.73290000000,-147.56910000000,0.00000000000,0,0
7542,BLM,AK,AKAFS,,68533,531002 FA2,,B012,,0,0,NR,0.00000000000,6,56,5,1985,,,,AKCC,Tanana Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.44960000000,-148.38580000000,0.00000000000,0,0
7543,BLM,AK,AKAFS,,68542,531003 FA3,,B022,,0,0,NR,0.00000000000,6,56,5,1985,,,,AKCC,Tanana Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,63.93280000000,-152.16900000000,0.00000000000,0,0
7544,BLM,AK,AKAFS,,68543,FA 4,,B023,,0,0,NR,0.00000000000,6,56,5,1985,,,,AKCC,Tanana Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.14950000000,-149.36910000000,0.00000000000,0,0
7545,BLM,AK,AKAFS,,68579,FA 7,,B063,,0,0,NR,0.00000000000,6,56,5,1985,,,,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,64.74940000000,-157.00250000000,0.00000000000,0,0
7546,BLM,AK,AKAFS,,68582,FA 8,,B066,,0,0,NR,0.00000000000,1,51,5,1985,,,,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,66.48300000000,-146.41930000000,0.00000000000,0,0
7547,BLM,AK,AKAFS,,68584,513007 FA9,,B068,,0,0,NR,0.00000000000,1,51,5,1985,,,,AKCC,Tok Area Forestry,101.00000000000,Alaska,02,2.00000000000,62.54970000000,-141.25220000000,0.00000000000,0,0
7548,BLM,AK,AKAFS,,68591,FA10,,B075,,0,0,NR,0.00000000000,1,51,5,1985,,,,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,64.71600000000,-157.06910000000,0.00000000000,0,0
7549,BLM,AK,AKAFS,,68592,511029FA12,,B076,,0,0,NR,0.00000000000,2,52,5,1985,,,,AKCC,Fairbanks Area Forestry,101.00000000000,Alaska,02,2.00000000000,64.86630000000,-147.00240000000,0.00000000000,0,0
7550,BLM,AK,AKAFS,,68602,FA 11,,B086,,0,0,NR,0.00000000000,1,51,5,1985,,,,AKCC,Tanana Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,67.54960000000,-150.13610000000,0.00000000000,0,0
7551,BLM,AK,AKAFS,,68609,531014FA13,,B093,,0,0,NR,0.00000000000,6,56,5,1985,,,,AKCC,Tanana Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,64.24950000000,-150.50240000000,0.00000000000,0,0
7552,BLM,AK,AKAFS,,68622,FA 14,,B107,,0,0,NR,0.00000000000,1,51,5,1985,,,,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,62.93270000000,-158.25240000000,0.00000000000,0,0
7553,BLM,AK,AKAFS,,68629,504011,,B114,,0,0,NR,0.00000000000,3,53,5,1985,,,,AKCC,Southwest District Forestry,101.00000000000,Alaska,02,2.00000000000,62.41600000000,-158.25240000000,0.00000000000,0,0
7554,BLM,AK,AKAFS,,68630,502031,,B115,,0,0,NR,0.00000000000,3,53,5,1985,,,,AKCC,Valez-Copper River Area Forestry,101.00000000000,Alaska,02,2.00000000000,62.28290000000,-145.30220000000,0.00000000000,0,0
7555,BLM,AK,AKAFS,,68631,502030,,B116,,0,0,NR,0.00000000000,6,56,5,1985,,,,AKCC,Valez-Copper River Area Forestry,101.00000000000,Alaska,02,2.00000000000,62.11620000000,-145.73550000000,0.00000000000,0,0
7556,BLM,AK,AKAFS,,68637,FA 15,,B123,,0,0,NR,0.00000000000,6,56,5,1985,,,,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.69940000000,-156.00260000000,0.00000000000,0,0
7557,BLM,AK,AKAFS,,68644,FA 24,,B130,,0,0,NR,0.00000000000,1,51,5,1985,,,,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,63.03260000000,-161.66910000000,0.00000000000,0,0
7558,BLM,AK,AKAFS,,68654,FA 16,,B141,,0,0,NR,0.00000000000,1,51,5,1985,,,,AKCC,Tanana Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,66.49950000000,-154.50260000000,0.00000000000,0,0
7559,BLM,AK,AKAFS,,68657,FA 17,,B144,,0,0,NR,0.00000000000,6,56,5,1985,,,,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,62.13260000000,-162.33570000000,0.00000000000,0,0
7560,BLM,AK,AKAFS,,68660,FA18,,B147,,0,0,NR,0.00000000000,6,56,5,1985,,,,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,64.28270000000,-157.18580000000,0.00000000000,0,0
7561,BLM,AK,AKAFS,,68662,FA19,,B149,,0,0,NR,0.00000000000,6,56,5,1985,,,,AKCC,Southwest District Forestry,101.00000000000,Alaska,02,2.00000000000,62.49920000000,-164.00240000000,0.00000000000,0,0
7562,BLM,AK,AKAFS,,68665,FA 25,,B152,,0,0,NR,0.00000000000,1,51,5,1985,,,,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,63.21600000000,-160.20240000000,0.00000000000,0,0
7563,BLM,AK,AKAFS,,68666,FA 20,,B153,,0,0,NR,0.00000000000,1,51,5,1985,,,,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,63.33260000000,-160.20240000000,0.00000000000,0,0
7564,BLM,AK,AKAFS,,68668,FA21,,B155,,0,0,NR,0.00000000000,6,56,5,1985,,,,AKCC,Tanana Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,64.53270000000,-155.50240000000,0.00000000000,0,0
7565,BLM,AK,AKAFS,,68670,FA 26,,B157,,0,0,NR,0.00000000000,6,56,5,1985,,,,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,63.21590000000,-161.65240000000,0.00000000000,0,0
7566,BLM,AK,AKAFS,,68673,FA27,,B160,,0,0,NR,0.00000000000,6,56,5,1985,,,,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,62.78260000000,-162.98580000000,0.00000000000,0,0
7567,BLM,AK,AKAFS,,68681,FA 28,,B168,,0,0,NR,0.00000000000,1,51,5,1985,,,,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,63.33260000000,-161.03580000000,0.00000000000,0,0
7568,BLM,AK,AKAFS,,68691,531058FA22,,B178,,0,0,NR,0.00000000000,6,56,5,1985,,,,AKCC,Tanana Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,66.64950000000,-154.63600000000,0.00000000000,0,0
7569,BLM,AK,AKAFS,,68692,FA 23,,B179,,0,0,NR,0.00000000000,6,56,5,1985,,,,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,66.61610000000,-154.78600000000,0.00000000000,0,0
7570,BLM,AK,AKAFS,,68713,531037FA32,,B200,,0,0,NR,0.00000000000,6,56,5,1985,,,,AKCC,Tanana Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.23290000000,-148.60250000000,0.00000000000,0,0
7571,BLM,AK,AKAFS,,68720,531060FA30,,B207,,0,0,NR,0.00000000000,6,56,5,1985,,,,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,64.98260000000,-164.55260000000,0.00000000000,0,0
7572,BLM,AK,AKAFS,,68721,FA 29,,B208,,0,0,NR,0.00000000000,6,56,5,1985,,,,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,64.54920000000,-165.00260000000,0.00000000000,0,0
7573,BLM,AK,AKAFS,,68733,FA31,,B220,,0,0,NR,0.00000000000,6,56,5,1985,,,,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,66.01600000000,-165.08610000000,0.00000000000,0,0
7574,BLM,AK,AKAFS,,68742,FA32,,B229,,0,0,NR,0.00000000000,1,51,5,1985,,,,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.63300000000,-145.55250000000,0.00000000000,0,0
7575,BLM,AK,AKAFS,,68749,504015,,B236,,0,0,NR,0.00000000000,3,53,5,1985,,,,AKCC,Southwest District Forestry,101.00000000000,Alaska,02,2.00000000000,62.11600000000,-155.65230000000,0.00000000000,0,0
7576,BLM,AK,AKAFS,,68757,504017,,B245,,0,0,NR,0.00000000000,3,53,5,1985,,,,AKCC,Southwest District Forestry,101.00000000000,Alaska,02,2.00000000000,59.19920000000,-160.41890000000,0.00000000000,0,0
7577,BLM,AK,AKAFS,,64309,FA 1,,A008,,0,0,NR,0.00000000000,1,51,5,1986,,,,AKCC,Military Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,64.36620000000,-147.00240000000,0.00000000000,0,0
7578,BLM,AK,AKAFS,,64312,613002,,A011,,0,0,NR,0.00000000000,3,53,5,1986,,,,AKCC,Tok Area Forestry,101.00000000000,Alaska,02,2.00000000000,63.16630000000,-142.11890000000,0.00000000000,0,0
7579,BLM,AK,AKAFS,,64316,603009,,A015,,0,0,NR,0.00000000000,3,53,5,1986,,,,AKCC,Kenai-Kodiak Area Forestry,101.00000000000,Alaska,02,2.00000000000,60.46610000000,-150.76890000000,0.00000000000,0,0
7580,BLM,AK,AKAFS,,64326,FA 2,,A025,,0,0,NR,0.00000000000,6,56,5,1986,,,,AKCC,Tanana Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,64.73270000000,-155.43580000000,0.00000000000,0,0
7581,BLM,AK,AKAFS,,64351,612013,,A051,,0,0,NR,0.00000000000,3,53,5,1986,,,,AKCC,Military Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,63.94960000000,-145.56900000000,0.00000000000,0,0
7582,BLM,AK,AKAFS,,64359,FA 3,,A059,,0,0,NR,0.00000000000,6,56,5,1986,,,,AKCC,Tanana Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,64.66620000000,-151.16910000000,0.00000000000,0,0
7583,BLM,AK,AKAFS,,64360,631003 FA4,,A060,,0,0,NR,0.00000000000,6,56,5,1986,,,,AKCC,Tanana Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.44960000000,-148.66920000000,0.00000000000,0,0
7584,BLM,AK,AKAFS,,64364,FA 5,,A064,,0,0,NR,0.00000000000,6,56,5,1986,,,,AKCC,Tanana Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.33290000000,-149.65250000000,0.00000000000,0,0
7585,BLM,AK,AKAFS,,64365,632009,,A065,,0,0,NR,0.00000000000,6,56,5,1986,,,,AKCC,Tanana Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.41620000000,-148.33580000000,0.00000000000,0,0
7586,BLM,AK,AKAFS,,64401,FA 6,,A102,,0,0,NR,0.00000000000,6,56,5,1986,,,,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,66.56640000000,-143.11930000000,0.00000000000,0,0
7587,BLM,AK,AKAFS,,64408,FA7,,A109,,0,0,NR,0.00000000000,1,51,5,1986,,,,AKCC,Tanana Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,66.83290000000,-150.33600000000,0.00000000000,0,0
7588,BLM,AK,AKAFS,,64420,FA 8,,A121,,0,0,NR,0.00000000000,6,56,5,1986,,,,AKCC,Galena Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,63.79930000000,-159.25240000000,0.00000000000,0,0
7589,BLM,AK,AKAFS,,64457,FA10,,A159,,0,0,NR,0.00000000000,1,51,5,1986,,,,AKCC,Tanana Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.24950000000,-152.75250000000,0.00000000000,0,0
7590,BLM,AK,AKAFS,,64468,FA 11,,A170,,0,0,NR,0.00000000000,6,56,5,1986,,,,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.78300000000,-142.08580000000,0.00000000000,0,0
7591,BLM,AK,AKAFS,,64469,FA 12,,A171,,0,0,NR,0.00000000000,1,51,5,1986,,,,AKCC,Upper Yukon Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,65.29960000000,-144.45240000000,0.00000000000,0,0
7592,BLM,AK,AKAFS,,64488,631054FA13,,A191,,0,0,NR,0.00000000000,6,56,5,1986,,,,AKCC,Tanana Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,63.81610000000,-152.63570000000,0.00000000000,0,0
7593,BLM,AK,AKAFS,,64494,FA 15,,A197,,0,0,NR,0.00000000000,6,56,5,1986,,,,AKCC,Tanana Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,63.41610000000,-152.25230000000,0.00000000000,0,0
7594,BLM,AK,AKAFS,,64501,FA14,,A204,,0,0,NR,0.00000000000,6,56,5,1986,,,,AKCC,Tanana Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,63.53280000000,-152.50230000000,0.00000000000,0,0
7595,BLM,AK,AKAFS,,64620,631040FA16,,A331,,0,0,NR,0.00000000000,6,56,5,1986,,,,AKCC,Tanana Fire Management Zone,101.00000000000,Alaska,02,2.00000000000,64.29940000000,-154.76910000000,0.00000000000,0,0
